SITE_ID,BASIN,PLOT,TAG,SPP,AZ,SDIST,HDST,DBH (CM),DBH (INCHES),HT,LCH,LIVING OR DC,HEALTH,CROWN,DAM1,DAM2,DAM3,COND,COND2,LE_ANG,WILDLIFE USE,REMARKS
C1-17V,C1,17,696,THPL,93,13.8,12.2,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED STUMP
C1-17V,C1,17,698,TSHE,118,19.1,16.4,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED STUMP
C1-17V,C1,17,703,THPL,162,3.3,3.3,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED STUMP
C1-17V,C1,17,704,TSHE,163,14.8,14.3,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED STUMP
C1-17V,C1,17,706,THPL,177,11.6,11.5,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,CWD
C1-17V,C1,17,708,TSHE,185,13.7,13.7,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED STUMP
C1-17V,C1,17,710,TSHE,194,16.1,16,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED STUMP
C1-17V,C1,17,712,TSHE,212,13.9,13.7,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED STUMP
C1-17V,C1,17,714,THPL,217,6.8,6.6,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED STUMP
C1-17V,C1,17,717,TSHE,228,15.4,14.7,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED STUMP
C1-17V,C1,17,718,TSHE,239,7.1,6.6,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED STUMP
C1-17V,C1,17,721,TSHE,246,11.5,10.8,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED STUMP
C1-17V,C1,17,722,TSHE,249,16.7,15.6,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED STUMP
C1-17V,C1,17,723,TSHE,251,9.3,8.8,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED STUMP
C1-17V,C1,17,728,TSHE,269,8.9,8.6,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED STUMP
C1-17V,C1,17,729,TSHE,275,14.7,14.3,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED STUMP
C1-17V,C1,17,733,TSHE,289,15.2,15.2,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED STUMP
C1-17V,C1,17,734,TSHE,292,8.3,8.2,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED STUMP
C1-17V,C1,17,736,TSHE,300,12.8,12.8,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED STUMP
C1-17V,C1,17,737,TSHE,305,16.2,16.1,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED STUMP
C1-17V,C1,17,739,TSHE,320,6.6,6.6,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED STUMP
C1-17V,C1,17,741,TSHE,328,17.5,16.9,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED STUMP
C1-17V,C1,17,742,TSHE,328,5.8,5.8,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED STUMP
C1-17V,C1,17,747,TSHE,351,11.9,11.3,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED STUMP
C1-18V,C1,18,921,ALRU2,104,14.9,14.1,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,CWD
C1-18V,C1,18,924,TSHE,136,6.1,6.0,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED STUMP
C1-24VB,C1,24,139,TSHE,3,18.4,17.4,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED STUMP
C1-24VB,C1,24,143,THPL,15,5.3,5.1,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED STUMP
C1-24VB,C1,24,144,THPL,15,8.5,8.3,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED STUMP
C1-24VB,C1,24,146,THPL,41,7.3,7.3,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED STUMP
C1-24VB,C1,24,149,TSHE,53,11,11,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED STUMP
C1-24VB,C1,24,150,THPL,53,9.4,9.3,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED STUMP
C1-24VB,C1,24,151,THPL,62,13.9,13.6,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED STUMP
C1-24VB,C1,24,153,TSHE,74,18.4,17.4,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED STUMP
C1-24VB,C1,24,154,TSHE,75,11.4,10.8,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED STUMP
C1-24VB,C1,24,155,THPL,82,19,17.7,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED STUMP
C1-24VB,C1,24,157,TSHE,87,11.3,10.5,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED STUMP
C1-24VB,C1,24,160,TSHE,109,15.3,13.8,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED STUMP
C1-24VB,C1,24,163,TSHE,156,15.6,14.6,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED STUMP
C1-24VB,C1,24,167,THPL,190,11.2,11.2,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED STUMP
C1-24VB,C1,24,168,TSHE,200,12.6,12.6,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED STUMP
C1-24VB,C1,24,170,THPL,215,11.7,11.6,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED STUMP
C1-24VB,C1,24,172,TSHE,223,9.7,9.5,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED STUMP
C1-24VB,C1,24,173,TSHE,225,7,6.8,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED STUMP
C1-24VB,C1,24,175,THPL,246,12.7,11.8,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED STUMP
C1-24VB,C1,24,176,THPL,252,17.4,16,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT FOUND
C1-24VB,C1,24,181,TSHE,290,19.3,16.9,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT FOUND
C1-24VB,C1,24,182,THPL,290,11.9,10.3,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT FOUND
C1-24VB,C1,24,183,THPL,295,11.9,10.3,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT FOUND
C1-24VB,C1,24,185,THPL,301,9.2,7.7,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT FOUND
C1-24VB,C1,24,186,THPL,304,12.2,10.7,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT FOUND
C1-24VB,C1,24,187,THPL,305,15.8,13.6,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT FOUND
C1-24VB,C1,24,189,THPL,339,8.5,7.5,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED STUMP
C1-25VB,C1,25,502,PSME,6,20.3,15,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,CWD
C1-25VB,C1,25,508,TSHE,26,1.6,1.6,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,CWD BLOWN OVER
C1-25VB,C1,25,521,PSME,76,6.7,6.5,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,CWD WINDBLOWN
C1-25VB,C1,25,525,TSHE,83,13,12.4,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"CWD, NOT FOUND"
C1-25VB,C1,25,531,TSHE,116,3.7,3.6,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,CWD
C1-25VB,C1,25,544,PSME,168,19.7,17.3,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,CWD
C1-25VB,C1,25,571,TSHE,273,15.4,15.2,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,CWD
C1-25VB,C1,25,579,TSHE,326,14.9,12.5,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,CWD
C1-25VB,C1,25,581,TSHE,334,2.5,2.1,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,CWD WINDBLOWN
C1-25VB,C1,25,582,TSHE,335,12.9,10.5,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,CWD
C1-28VB,C1,28,120,TSHE,103,6.2,6.2,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT FOUND
C2-5VB,C2,5,16,TSHE,75,6.7,6.7,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOW CWD
C2-5VB,C2,5,30,PSME,129,15.1,15,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOW CWD
C2-5VB,C2,5,37,TSHE,155,0.8,0.8,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,CWD - UPROOTED
C2-12VB,C2,12,1258,TSHE,187,0.8,0.8,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,CWD - SNAPPED OFF AT BASE
C2-13V,C2,13,1039,TSHE,3,14.5,13.7,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,CWD
C2-13V,C2,13,1042,THPL,41,12.8,12.8,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"CWD, SNAPPED BELOW DBH"
C2-13V,C2,13,1049,THPL,64,17.9,16.9,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,CWD
C2-13V,C2,13,1054,TSHE,81,6.6,6.3,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,CWD
C2-13V,C2,13,1072,TSHE,214,8.5,8.5,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,CWD
C2-13V,C2,13,1079,TSHE,296,8.0,7.3,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT FOUND
C2-13V,C2,13,1082,TSHE,331,17.8,16.6,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,CWD
C2-13V,C2,13,1084,TSHE,351,9.8,9.1,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,CWD
C2-15VB,C2,15,1411,TSHE,79,15.6,14.0,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,CWD
C2-15VB,C2,15,1412,ALRU2,81,16.4,14.7,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,CWD
C2-15VB,C2,15,1415,TSHE,83,10.6,7.7,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,STUMP NOT HARVESTED
C2-15VB,C2,15,1418,TSHE,103,7.6,4.8,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,CWD
C2-15VB,C2,15,1419,TSHE,104,7.6,4.7,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,CWD
C2-15VB,C2,15,1420,TSHE,105,7.5,5.3,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,CWD
C2-15VB,C2,15,1443,TSHE,110,20.9,13.9,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,CWD
C2-15VB,C2,15,1437,TSHE,212,11.0,10.8,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,STUMP
C2-15VB,C2,15,1464,PISI,275,19.1,16.6,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,STUMP
C2-17VB,C2,17,982,PSME,3,16.9,14.1,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,CWD
C2-17VB,C2,17,848,TSHE,249,15.6,15.4,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,CWD
C2-17VB,C2,17,849,ALRU2,274,12.0,11.6,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,CWD
C2-17VB,C2,17,850,TSHE,286,16.5,15.3,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,CWD
C2-20VB,C2,20,1305,TSHE,59,12.1,10.4,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"NOT FOUND, PRESUMED CWD"
C2-20VB,C2,20,1308,THPL,80,14.4,13.1,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,CWD
C2-20VB,C2,20,1357,PSME,298,4.6,4.6,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"NOT FOUND, PRESUMED CWD"
C2-25VB,C2,25,537,TSHE,335,20.5,17.6,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOW CWD
C2-26V,C2,26,1090,TSHE,22,16.4,15.6,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED STUMP
C2-26V,C2,26,1091,TSHE,22,14.8,14.0,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED STUMP
C2-26V,C2,26,1092,THPL,26,16.4,15.6,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED STUMP
C2-26V,C2,26,1093,TSHE,32,14.5,13.6,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED STUMP
C2-26V,C2,26,1094,THPL,35,15.7,14.8,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED STUMP
C2-26V,C2,26,1095,THPL,35,11.8,11.1,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED STUMP
C2-26V,C2,26,1098,TSHE,38,10.7,10.1,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED STUMP
C2-26V,C2,26,1100,TSHE,50,8.0,7.5,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED STUMP
C2-26V,C2,26,1101,THPL,51,9.0,8.4,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED STUMP
C2-26V,C2,26,1104,TSHE,63,11.2,10.1,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT FOUND
C2-26V,C2,26,1109,TSHE,67,18.7,17.4,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,WINDTHROWN STUMP
C2-26V,C2,26,1110,THPL,69,18.8,17.5,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT FOUND - PRESUMED HARVESTED OR CWD
C2-26V,C2,26,1105,THPL,74,5.8,5.6,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT FOUND
C2-26V,C2,26,1107,TSHE,77,9.1,8.6,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED
C2-26V,C2,26,1111,TSHE,77,18.3,17.1,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED
C2-26V,C2,26,1106,THPL,78,7.5,7.1,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT FOUND
C2-26V,C2,26,1112,TSHE,88,13.5,13.0,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED
C2-26V,C2,26,1114,TSHE,91,10.9,10.3,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED
C2-26V,C2,26,1115,THPL,97,15.8,15.6,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED
C2-26V,C2,26,1116,TSHE,105,9.3,9.2,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT FOUND - MAY BE THE SNAG NOW TAGGED 2070
C2-26V,C2,26,1117,TSHE,117,16.4,16.3,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT FOUND
C2-26V,C2,26,1119,TSHE,121,8.6,8.6,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED
C2-26V,C2,26,1120,THPL,127,16.4,16.4,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED
C2-26V,C2,26,1121,TSHE,130,13.2,13.1,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED
C2-26V,C2,26,1123,TSHE,134,14.6,14.5,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED
C2-26V,C2,26,1124,THPL,134,13.9,13.8,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED
C2-26V,C2,26,1126,THPL,149,13.7,13.0,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED
C2-26V,C2,26,1127,TSHE,150,16.8,15.8,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED
C2-26V,C2,26,1128,TSHE,152,17.6,16.5,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED
C2-26V,C2,26,1129,TSHE,156,15.9,14.8,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"TAG FOUND ON GROUND, PRESUMED HARVESTED"
C2-26V,C2,26,1130,TSHE,156,17.7,16.6,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED
C2-26V,C2,26,1131,TSHE,160,16.5,15.4,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED
C2-26V,C2,26,1132,THPL,162,6.0,5.8,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED
C2-26V,C2,26,1133,THPL,165,11.3,10.5,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED
C2-26V,C2,26,1134,TSHE,165,18.5,17.0,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED
C2-26V,C2,26,1135,TSHE,165,18.4,16.9,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED
C2-26V,C2,26,1136,TSHE,167,19.2,17.5,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED
C2-26V,C2,26,1137,THPL,171,13.0,11.8,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED
C2-26V,C2,26,1139,THPL,182,16.6,14.9,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED
C2-26V,C2,26,1141,TSHE,187,11.3,10.4,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"TAG FOUND ON GROUND, PRESUMED HARVESTED"
C2-26V,C2,26,1142,THPL,192,15.4,13.8,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED
C2-26V,C2,26,1143,THPL,195,13.7,12.3,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED
C2-26V,C2,26,1144,TSHE,196,17.6,15.6,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED
C2-26V,C2,26,1145,TSHE,197,13.6,12.3,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED
C2-26V,C2,26,1146,TSHE,197,19.5,17.3,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED
C2-26V,C2,26,1147,TSHE,201,18.4,16.4,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED
C2-26V,C2,26,1148,TSHE,206,8.9,8.0,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED
C2-26V,C2,26,1149,THPL,206,14.3,13.0,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED
C2-26V,C2,26,1150,THPL,207,16.0,14.4,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED
C2-26V,C2,26,1151,TSHE,211,13.8,12.8,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED
C2-26V,C2,26,1152,TSHE,213,19.0,17.0,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED
C2-26V,C2,26,1153,THPL,220,17.3,15.6,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED
C2-26V,C2,26,1154,TSHE,220,11.4,10.5,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED
C2-26V,C2,26,1155,TSHE,225,19.1,17.4,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED
C2-26V,C2,26,1156,THPL,226,17.6,16.0,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED
C2-26V,C2,26,1157,TSHE,235,12.3,11.6,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED
C2-26V,C2,26,1158,THPL,236,5.2,5.0,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED
C2-26V,C2,26,1159,TSHE,241,12.9,12.2,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED
