SITE_ID,BASIN,PLOT,TAG,SPP,AZ,SDIST,HDST,DBH (CM),DBH (INCHES),HT,LCH,LIVING OR DC,HEALTH,CROWN,DAM1,DAM2,DAM3,COND,COND2,LE_ANG,WILDLIFE USE,REMARKS,,,,,
N2-1VB,N2,1,755,TSHE,2,14.4,10.8,25.7,10.1,,,L,Y,3,460,,,None,,,,,,,,,
N2-1VB,N2,1,756,TSHE,7,9.3,6.9,55.9,22.0,32.4,16.4,L,Y,2,700,,,None,,,,,,,,,
N2-1VB,N2,1,757,TSHE,8,22.6,17.5,40.9,16.1,,,L,Y,3,None,,,None,,,,,,,,,
N2-1VB,N2,1,758,TSHE,15,11.3,9.1,18.0,7.1,,,L,Y,4,460,300,,None,,,,,,,,,
N2-1VB,N2,1,760,THPL,27,21.5,16.7,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOW CWD,,,,,
N2-1VB,N2,1,761,TSHE,31,18.6,15.4,22.6,8.9,19.1,10.4,L,Y,4,None,,,None,,,,,,,,,
N2-1VB,N2,1,762,TSHE,43,20.2,17.0,17.5,6.9,,,L,Y,4,None,,,None,,,,,,,,,
N2-1VB,N2,1,763,THPL,44,1.9,1.3,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED STUMP,,,,,
N2-1VB,N2,1,764,TSHE,45,13.5,11.6,51.6,20.3,,,L,Y,2,300,,,None,,,,,,,,,
N2-1VB,N2,1,765,THPL,50,15.3,13.1,101.9,40.1,27.9,17.6,L,Y,2,460,,,FK2,,,,,,,,,
N2-1VB,N2,1,766,THPL,62,14.5,13.7,59.4,23.4,,,L,Y,4,None,,,FK2,LE,10,,,,,,,
N2-1VB,N2,1,767,TSHE,66,14.2,13.5,28.2,11.1,17.8,12.4,L,Y,4,300,,,None,,,,,,,,,
N2-1VB,N2,1,768,TSHE,75,14.7,14.5,49.8,19.6,,,L,Y,2,460,,,None,,,,,,,,,
N2-1VB,N2,1,769,TSHE,81,12.7,12.7,22.1,8.7,14.7,12.9,L,Y,4,960,,,None,,,,,,,,,
N2-1VB,N2,1,770,TSHE,86,8.1,8.0,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED STUMP,,,,,
N2-1VB,N2,1,771,TSHE,89,15.1,15.1,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED STUMP,,,,,
N2-1VB,N2,1,772,THPL,95,14.4,14.3,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED STUMP,,,,,
N2-1VB,N2,1,773,TSHE,96,17.4,17.3,29.5,11.6,21.1,15.4,L,Y,3,300,,,None,,,,,,,,,
N2-1VB,N2,1,774,THPL,107,9.2,9.0,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED STUMP,,,,,
N2-1VB,N2,1,775,TSHE,108,0.4,0.3,43.4,17.1,26.3,14.9,L,Y,3,460,300,,None,,,,,,,,,
N2-1VB,N2,1,776,THPL,114,17.5,16.9,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED STUMP,,,,,
N2-1VB,N2,1,777,TSHE,120,17.0,15.7,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED STUMP,,,,,
N2-1VB,N2,1,778,TSHE,121,19.1,17.5,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED STUMP,,,,,
N2-1VB,N2,1,779,TSHE,130,18.4,15.5,24.4,9.6,22.3,21.8,L,Y,3,460,,,None,,,,,,,,,
N2-1VB,N2,1,780,THPL,136,20.9,17.7,41.4,16.3,,,L,Y,4,460,,FK2,None,,,,,,,,,
N2-1VB,N2,1,781,TSHE,140,13.0,10.7,42.9,16.9,33.0,22.3,L,Y,3,910,300,,None,,,,,,,,,
N2-1VB,N2,1,783,TSHE,154,6.9,5.5,46.2,18.2,,,L,Y,2,300,,,None,,,,,,,,,
N2-1VB,N2,1,784,TSHE,158,18.8,15.2,61.2,24.1,,,L,Y,3,300,,,None,,,,,,,,,
N2-1VB,N2,1,785,TSHE,172,21.9,17.6,29.7,11.7,24.6,20.0,L,Y,4,300,,,None,,,,,,,,,
N2-1VB,N2,1,786,TSHE,184,6.8,5.7,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"NO TAG FOUND, BUT LIKELY HARVESTED STUMP AT LOCATION",,,,,
N2-1VB,N2,1,790,TSHE,202,17.0,14.4,54.6,21.5,,,L,Y,3,None,,,None,,,,,,,,,
N2-1VB,N2,1,791,TSHE,205,3.9,3.6,37.8,14.9,25.0,19.4,L,Y,3,None,,,None,,,,,,,,,
N2-1VB,N2,1,792,TSHE,213,13.6,11.9,59.4,23.4,,,L,Y,3,300,,,None,,,,,,,,,
N2-1VB,N2,1,793,TSHE,230,8.5,8.0,29.0,11.4,3.9,,L,N,,None,,,None,,,2,,,,,,
N2-1VB,N2,1,794,TSHE,232,14.0,13.5,32.5,12.8,19.7,13.4,L,Y,3,None,,,None,,,,,,,,,
N2-1VB,N2,1,795,TSHE,250,17.6,17.3,56.4,22.2,,,L,Y,3,460,,,None,,,,,,,,,
N2-1VB,N2,1,797,TSHE,252,16.9,16.7,34.5,13.6,,,L,N,2,460,300,910,None,,,,TGT W/ 796,,,,,
N2-1VB,N2,1,798,TSHE,264,4.3,4.3,53.3,21.0,,,L,Y,2,460,300,,LE,,5,,,,,,,
N2-1VB,N2,1,799,TSHE,264,14.5,14.5,57.7,22.7,27.0,10.6,L,Y,,None,,,None,,,,,,,,,
N2-1VB,N2,1,800,TSHE,266,14.9,14.9,24.1,9.5,,,L,Y,3,None,,,None,,,,,,,,,
N2-1VB,N2,1,801,TSHE,267,16.7,16.7,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,CWD,,,,,
N2-1VB,N2,1,802,TSHE,268,16.5,16.5,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,CWD,,,,,
N2-1VB,N2,1,803,TSHE,280,16.3,16.1,40.1,15.8,,,L,Y,3,460,300,,None,,,,,,,,,
N2-1VB,N2,1,804,TSHE,288,17.2,15.9,26.4,10.4,16.2,11.2,L,Y,3,None,,,FK1,,,,FK1 W/ 805,,,,,
N2-1VB,N2,1,805,TSHE,289,17.1,15.8,28.2,11.1,,,L,Y,3,None,,,FK1,,,,FK1 W/804,,,,,
N2-1VB,N2,1,806,TSHE,297,16.5,15.2,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,CWD,,,,,
N2-1VB,N2,1,807,TSHE,298,17.2,15.4,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"NOT FOUND, LIKELY HARVESTED STUMP",,,,,
N2-1VB,N2,1,808,THPL,307,19.2,16.9,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED STUMP,,,,,
N2-1VB,N2,1,809,THPL,308,18.7,16.2,42.7,16.8,,,L,Y,3,1,,,None,,,,,,,,,
N2-1VB,N2,1,810,TSHE,311,8.1,7.3,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED STUMP,,,,,
N2-1+A58:C66VB,N2,1,811,TSHE,315,4.2,3.4,33.8,13.3,,,L,Y,4,300,,,None,,,,,,,,,
N2-1VB,N2,1,812,TSHE,315,13.8,11.6,50.3,19.8,17.6,10.5,L,Y,2,460,300,,None,,,,,,,,,
N2-1VB,N2,1,813,TSHE,318,20.5,17.0,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED STUMP,,,,,
N2-1VB,N2,1,814,TSHE,333,9.4,7.1,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED STUMP,,,,,
N2-1VB,N2,1,815,THPL,333,15.2,11.9,29.0,11.4,17.0,9.4,L,Y,3,1,,,None,,,,,,,,,
N2-1VB,N2,1,816,THPL,334,20.7,16.3,38.1,15.0,,,L,Y,3,None,,,None,,,,,,,,,
N2-1VB,N2,1,817,TSHE,335,20.5,15.9,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED STUMP,,,,,
N2-1VB,N2,1,818,THPL,344,14.9,11.3,25.4,10.0,13.7,9.4,L,Y,3,None,,,None,,,,,,,,,
N2-1VB,N2,1,819,TSHE,356,20.0,15.4,40.4,15.9,,,L,Y,3,None,,,None,,,,,,,,,
N2-1VB,N2,1,2262,TSHE,146,18.0,15.0,66.5,26.2,,,L,Y,3,None,,,None,,,,FORMERLY TAG # 782,,,,,
N2-2VB,N2,2,857,PSME,353,8.3,8.2,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"CWD, NOT FOUN",,,,,
N2-2VB,N2,2,858,PSME,5,10.4,10.3,29.5,11.6,,,L,Y,3,None,,,None,,,,,,,,,
N2-2VB,N2,2,859,PSME,69,6.7,6.7,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,CWD,,,,,
N2-2VB,N2,2,862,PSME,92,7.5,7.3,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED STUMP,,,,,
N2-2VB,N2,2,863,PSME,156,11.3,10.4,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED STUMP,,,,,
N2-2VB,N2,2,865,PSME,196,9.9,9.6,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED STUMP,,,,,
N2-2VB,N2,2,866,PSME,266,17.2,17.0,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED STUMP,,,,,
N2-2VB,N2,2,867,PSME,275,16.5,15.7,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED STUMP,,,,,
N2-2VB,N2,2,869,TSHE,302,8.8,8.3,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED STUMP,,,,,
N2-2VB,N2,2,2776,TSHE,132,,8.5,35.6,14.0,17.8,5.0,L,Y,3,700,,,None,,,,,,,,,
N2-2VB,N2,2,2912,TSHE,106,,9.0,30.0,11.8,,,L,Y,3,700,,,None,,,,,,,,,
N2-2VB,N2,2,2923,PSME,42,,17.5,33.0,13.0,,,L,Y,3,None,,,None,,,,,,,,,
N2-2VB,N2,2,2924,TSHE,84,14.5,14.5,36.8,14.5,,,L,Y,3,None,,,None,,,,"W/SAPLING, PREVIOUSLY 861",,,,,
N2-2VB,N2,2,3264,PSME,5,,6.5,26.4,10.4,20.8,11.3,L,Y,3,None,,,None,,,,,,,,,
N2-2VB,N2,2,3265,TSHE,42,,14.0,30.7,12.1,,,L,Y,3,700,,,None,,,,,,,,,
N2-2VB,N2,2,3266,PSME,35,14.3,14.3,32.5,12.8,,,L,Y,3,None,,,None,,,,,,,,,
N2-2VB,N2,2,3267,TSHE,38,,13.5,18.8,7.4,,,L,Y,4,None,,,None,,,,W/SAPLING,,,,,
N2-2VB,N2,2,3268,TSHE,42,,16.0,26.4,10.4,,,L,Y,3,460,700,,None,,,,,,,,,
N2-2VB,N2,2,3269,PISI,70,,14.0,22.9,9.0,,,L,Y,3,None,,,None,,,,,,,,,
N2-2VB,N2,2,3270,TSHE,88,,9.2,22.9,9.0,,,L,Y,3,None,,,None,,,,,,,,,
N2-2VB,N2,2,3271,TSHE,92,,10.0,23.9,9.4,,,L,Y,3,460,700,,None,,,,,,,,,
N2-2VB,N2,2,3272,TREEC,98,,12.0,18.3,7.2,,,L,Y,3,None,,,None,,,,,,,,,
N2-2VB,N2,2,3273,TSHE,106,,12.0,17.8,7.0,,,L,Y,3,None,,,None,,,,,,,,,
N2-2VB,N2,2,3274,TSHE,105,,13.0,17.3,6.8,,,L,Y,3,None,,,None,,,,W/SAPLING,,,,,
N2-2VB,N2,2,3275,PSME,110,,17.5,31.2,12.3,,,L,Y,3,None,,,None,,,,,,,,,
N2-2VB,N2,2,3276,PSME,190,,10.0,29.2,11.5,,,L,Y,3,None,,,None,,,,,,,,,
N2-2VB,N2,2,3277,TSHE,196,,13.0,25.4,10.0,,,L,Y,3,None,,,None,,,,,,,,,
N2-2VB,N2,2,3278,TSHE,178,,7.0,15.5,6.1,,,L,Y,4,460,,,None,,,,,,,,,
N2-2VB,N2,2,3279,TSHE,210,,5.0,14.7,5.8,,,L,Y,3,None,,,None,,,,,,,,,
N2-2VB,N2,2,3280,TREEC,220,,6.0,21.3,8.4,,,L,Y,3,None,,,None,,,,,,,,,
N2-2VB,N2,2,3281,TSHE,222,,6.5,16.3,6.4,,,L,Y,3,None,,,None,,,,,,,,,
N2-2VB,N2,2,3282,TREEC,228,,6.5,22.4,8.8,,,L,Y,3,None,,,None,,,,W/SAPLING,,,,,
N2-2VB,N2,2,3285,PSME,300,,16.0,27.4,10.8,,,L,Y,3,None,,,None,,,,,,,,,
N2-2VB,N2,2,3286,PSME,308,,9.5,19.3,7.6,,,L,Y,3,None,,,None,,,,W/3287,,,,,
N2-2VB,N2,2,3287,PSME,310,,9.5,20.1,7.9,,,L,Y,3,None,,,None,,,,W/3286,,,,,
N2-2VB,N2,2,3288,TSHE,332,,9.2,25.9,10.2,,,L,Y,3,460,700,,None,,,,W/3289,,,,,
N2-2VB,N2,2,3289,TSHE,332,,9.2,20.1,7.9,,,L,Y,3,460,700,,None,,,,W/3288,,,,,
N2-2VB,N2,2,3290,TSHE,172,,1.8,29.0,11.4,,,L,Y,3,None,,,None,,,,W/864,,,,,
N2-2VB,N2,2,3701,TSHE,20,,15.0,28.4,11.2,,,L,Y,3,460,,,None,,,,,,,,,
N2-2VB,N2,2,3703,TSHE,40,,14.3,27.7,10.9,,,L,Y,3,700,,,None,,,,,,,,,
N2-2VB,N2,2,3704,TSHE,128,,12.5,31.8,12.5,,,L,Y,3,700,,,None,,,,,,,,,
N2-2VB,N2,2,3705,TSHE,184,,17.5,16.5,6.5,,,L,Y,3,None,,,None,,,,W/STUMP,,,,,
N2-2VB,N2,2,3706,TSHE,208,,11.5,30.5,12.0,,,L,Y,3,460,700,,None,,,,,,,,,
N2-2VB,N2,2,3708,TSHE,212,,17.0,31.0,12.2,,,L,Y,3,460,,,None,,,,,,,,,
N2-2VB,N2,2,3709,TSHE,230,,14.0,31.0,12.2,,,L,Y,3,460,,,None,,,,,,,,,
N2-2VB,N2,2,3710,TSHE,246,,16.0,31.8,12.5,,,L,Y,3,460,700,,None,,,,,,,,,
N2-2VB,N2,2,3711,TSHE,236,,17.5,26.7,10.5,,,L,Y,3,None,,,FK2,,,,,,,,,
N2-2VB,N2,2,3712,PSME,301,3.5,3.3,38.4,15.1,21.2,5.8,L,Y,3,None,,,None,,,,PREVIOUSLY 868,,,,,
N2-2VB,N2,2,3713,PSME,314,15.2,14.4,35.8,14.1,,,L,Y,3,None,,,None,,,,PREVIOUSLY 870,,,,,
N2-2VB,N2,2,3714,PISI,332,,17.5,27.9,11.0,,,L,Y,3,None,,,None,,,,,,,,,
N2-2VB,N2,2,3715,PSME,340,,14.5,26.9,10.6,,,L,Y,3,None,,,FK1,,,,W/SNAG,,,,,
N2-2VB,N2,2,3797,TSHE,178,,10.0,21.6,8.5,,,L,Y,3,None,,,LE,,,,,,,,,
N2-2VB,N2,2,3798,TSHE,152,,12.5,29.0,11.4,15.2,7.4,L,N,3,700,,,None,,,,,,,,,
N2-2VB,N2,2,3800,PSME,357,11.7,11.5,37.8,14.9,18.6,7.8,L,Y,3,None,,,None,,,,PREVIOUSLY 871,,,,,
N2-3V,N2,3,2777,PSME,310,,16.5,34.0,13.4,,,L,Y,3,None,,,None,,,,ESTIMATED AZ. AND DIST. ,,,,,
N2-3V,N2,3,2791,TREEC,128,,15.0,25.7,10.1,,,L,Y,3,None,,,FK2,,,,ESTIMATED AZ. AND DIST. ,,,,,
N2-3V,N2,3,2793,PSME,290,,17.5,28.7,11.3,,,L,Y,3,None,,,FK1,,,,"W/SAPLING, ESTIMATED AZ. AND DIST. ",,,,,
N2-3V,N2,3,2892,PSME,148,,13.5,20.3,8.0,,,L,Y,3,None,,,None,,,,ESTIMATED AZ. AND DIST. ,,,,,
N2-3V,N2,3,2893,TSHE,78,,15.5,20.6,8.1,,,L,Y,3,None,,,None,,,,ESTIMATED AZ. AND DIST. ,,,,,
N2-3V,N2,3,2910,PSME,50,,14.0,30.7,12.1,,,L,Y,3,460,,,None,,,,ESTIMATED AZ. AND DIST. ,,,,,
N2-3V,N2,3,2915,PSME,14,,17.5,23.9,9.4,,,L,Y,3,None,,,None,,,,ESTIMATED AZ. AND DIST. ,,,,,
N2-3V,N2,3,2916,PSME,18,,17.0,26.9,10.6,,,L,Y,3,None,,,None,,,,ESTIMATED AZ. AND DIST. ,,,,,
N2-3V,N2,3,2917,TSHE,130,,17.0,20.8,8.2,,,L,Y,3,None,,,None,,,,ESTIMATED AZ. AND DIST. ,,,,,
N2-3V,N2,3,2918,PSME,202,,17.5,31.5,12.4,16.9,11.6,L,Y,3,None,,,None,,,,ESTIMATED AZ. AND DIST. ,,,,,
N2-3V,N2,3,2919,PSME,224,,16.0,27.9,11.0,,,L,Y,3,None,,,None,,,,ESTIMATED AZ. AND DIST. ,,,,,
N2-3V,N2,3,2920,TREEC,250,,17.5,31.5,12.4,,,L,Y,3,None,,,None,,,,ESTIMATED AZ. AND DIST. ,,,,,
N2-3V,N2,3,2921,PSME,264,,16.5,26.9,10.6,,,L,Y,3,None,,,None,,,,ESTIMATED AZ. AND DIST. ,,,,,
N2-3V,N2,3,2922,FRPU7,284,,12.5,16.0,6.3,,,L,Y,3,1,,,None,,,,"POSSIBLY STEM DECAY OR ANIMAL DAMAGE, ESTIMATED AZ AND DIST",,,,,
N2-3V,N2,3,2925,FRPU7,318,,17.5,17.0,6.7,,,L,Y,3,1,,,LE,,,,ESTIMATED AZ. AND DIST. ,,,,,
N2-3V,N2,3,2964,FRPU7,4,,9.0,18.5,7.3,9.1,8.6,L,Y,3,None,,,FK1,,,,"W/SAPLING, ESTIMATED AZ. AND DIST. ",,,,,
N2-3V,N2,3,2965,PSME,32,,12.0,38.6,15.2,,,L,Y,3,460,700,,None,,,,ESTIMATED AZ. AND DIST. ,,,,,
N2-3V,N2,3,2966,TSHE,60,,8.0,19.8,7.8,,,L,Y,3,None,,,FK2,,,,ESTIMATED AZ. AND DIST. ,,,,,
N2-3V,N2,3,2967,TSHE,66,,8.0,20.8,8.2,,,L,Y,3,460,700,,None,,,,ESTIMATED AZ. AND DIST. ,,,,,
N2-3V,N2,3,2968,TREEC,82,,7.0,15.0,5.9,,,L,Y,3,None,,,None,,,,ESTIMATED AZ. AND DIST. ,,,,,
N2-3V,N2,3,2969,TSHE,90,,8.5,19.8,7.8,,,L,Y,3,None,,,None,,,,ESTIMATED AZ. AND DIST. ,,,,,
N2-3V,N2,3,2970,TSHE,98,,8.5,35.1,13.8,,,L,Y,2,None,,,None,,,,ESTIMATED AZ. AND DIST. ,,,,,
N2-3V,N2,3,2971,PSME,122,,4.0,22.6,8.9,,,L,Y,3,None,,,None,,,,ESTIMATED AZ. AND DIST. ,,,,,
N2-3V,N2,3,2972,PSME,142,,8.5,26.7,10.5,,,L,Y,3,None,,,FK2,,,,ESTIMATED AZ. AND DIST. ,,,,,
N2-3V,N2,3,2973,PSME,157,10.0,9.8,43.9,17.3,23.8,14.0,L,Y,3,None,,,None,,,,PREVIOUSLY 248,,,,,
N2-3V,N2,3,2974,PSME,236,,2.0,36.6,14.4,,,L,Y,3,None,,,None,,,,ESTIMATED AZ. AND DIST. ,,,,,
N2-3V,N2,3,2975,PSME,208,,7.5,24.1,9.5,,,L,Y,3,None,,,None,,,,ESTIMATED AZ. AND DIST. ,,,,,
N2-3V,N2,3,2976,PSME,194,,10.5,24.9,9.8,,,L,Y,3,None,,,None,,,,ESTIMATED AZ. AND DIST. ,,,,,
N2-3V,N2,3,2977,PSME,178,,11.0,30.2,11.9,,,L,Y,3,None,,,None,,,,ESTIMATED AZ. AND DIST. ,,,,,
N2-3V,N2,3,2978,TSHE,236,,9.0,21.6,8.5,,,L,Y,4,460,700,,None,,,,ESTIMATED AZ. AND DIST. ,,,,,
N2-3V,N2,3,2979,PSME,258,,10.0,31.5,12.4,,,L,Y,3,None,,,None,,,,ESTIMATED AZ. AND DIST. ,,,,,
N2-3V,N2,3,2980,PSME,266,,6.0,21.8,8.6,,,L,Y,3,None,,,None,,,,ESTIMATED AZ. AND DIST. ,,,,,
N2-3V,N2,3,2982,PSME,324,,6.5,33.3,13.1,,,L,Y,3,None,,,None,,,,ESTIMATED AZ. AND DIST. ,,,,,
N2-3V,N2,3,2983,PSME,294,,9.0,22.9,9.0,,,L,Y,3,None,,,None,,,,ESTIMATED AZ. AND DIST. ,,,,,
N2-3V,N2,3,2984,FRPU7,344,,9.0,16.3,6.4,,,L,Y,3,460,700,,FK1,,,,"W/SAPLING, ESTIMATED AZ. AND DIST. ",,,,,
N2-3V,N2,3,2985,PSME,350,,10.5,28.7,11.3,,,L,Y,3,None,,,None,,,,ESTIMATED AZ. AND DIST. ,,,,,
N2-3V,N2,3,2987,PSME,355,,17.5,25.9,10.2,,,L,Y,3,None,,,None,,,,ESTIMATED AZ. AND DIST. ,,,,,
N2-5V,N2,5,838,PSME,20,14.5,12.2,36.8,14.5,,,L,Y,3,None,,,None,,,,,,,,,
N2-5V,N2,5,839,PSME,22,15.9,13.3,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,CWD,,,,,
N2-5V,N2,5,840,PSME,65,10.4,9.0,33.5,13.2,,,L,Y,3,None,,,None,,,,,,,,,
N2-5V,N2,5,841,PSME,67,7.9,6.8,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED STUMP,,,,,
N2-5V,N2,5,842,PSME,90,12.2,11.1,32.3,12.7,,,L,Y,3,None,,,None,,,,,,,,,
N2-5V,N2,5,843,PSME,152,7.3,6.9,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED STUMP,,,,,
N2-5V,N2,5,844,TSHE,91,18.2,16.8,34.5,13.6,,,L,Y,3,None,,,None,,,,,,,,,
N2-5V,N2,5,845,PSME,224,15.3,14.7,36.3,14.3,20.5,8.5,L,Y,3,None,,,None,,,,,,,,,
N2-5V,N2,5,847,PSME,260,7.0,6.7,24.6,9.7,,,L,Y,3,None,,,None,,,,,,,,,
N2-5V,N2,5,849,PSME,268,14.0,13.7,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"ASSUMED CWD, NEVER FOUND",,,,,
N2-5V,N2,5,850,PSME,291,16.6,16.3,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"ASSUMED CWD, NEVER FOUND",,,,,
N2-5V,N2,5,853,PSME,329,6.7,6.6,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED STUMP,,,,,
N2-5V,N2,5,854,PSME,352,15.3,12.5,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"ASSUMED CWD, NEVER FOUND",,,,,
N2-5V,N2,5,855,PSME,354,18.6,16.5,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"ASSUMED CWD, NEVER FOUND",,,,,
N2-5V,N2,5,856,PSME,272,18.0,17.3,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"ASSUMED CWD, NEVER FOUND",,,,,
N2-5V,N2,5,2695,TREEC,278,,9.5,21.8,8.6,,,L,Y,3,None,,,LE,,,,,,,,,
N2-5V,N2,5,2696,TSHE,120,,9.0,31.0,12.2,14.6,2.3,L,Y,3,740,,,None,,,,,,,,,
N2-5V,N2,5,2697,TSHE,274,,11.5,30.2,11.9,,,L,Y,3,460,700,,None,,,,,,,,,
N2-5V,N2,5,2698,TSHE,334,,15.5,24.9,9.8,,,L,Y,3,None,,,None,,,,,,,,,
N2-5V,N2,5,2699,TSHE,196,,17.5,28.2,11.1,,,L,Y,3,460,,,None,,,,,,,,,
N2-5V,N2,5,2700,PSME,32,,10.0,37.3,14.7,,,L,Y,3,None,,,None,,,,,,,,,
N2-5V,N2,5,2701,PSME,358,,11.0,29.0,11.4,,,L,Y,3,None,,,None,,,,,,,,,
N2-5V,N2,5,2732,TSHE,90,,7.0,25.7,10.1,,,L,Y,3,None,,,None,,,,,,,,,
N2-5V,N2,5,2733,PSME,261,10.7,9.8,34.0,13.4,,,L,Y,3,None,,,None,,,,PREVIOUSLY 848,,,,,
N2-5V,N2,5,2734,PSME,305,11.4,11.4,41.7,16.4,,,L,Y,3,None,,,None,,,,PREVIOUSLY 851,,,,,
N2-5V,N2,5,2735,TSHE,150,,15.0,15.5,6.1,,,L,Y,3,None,,,None,,,,GROWING OUT OF CEDAR STUMP,,,,,
N2-5V,N2,5,2736,PSME,80,,2.0,26.9,10.6,,,L,Y,3,None,,,None,,,,,,,,,
N2-5V,N2,5,2740,PISI,164,,16.0,22.6,8.9,10.2,1.8,L,Y,3,None,,,None,,,,,,,,,
N2-5V,N2,5,2742,PSME,280,,14.0,18.3,7.2,,,L,Y,3,460,,,None,FK2,,,TGT W/SAPLING,,,,,
N2-5V,N2,5,2748,TSHE,130,,11.0,14.5,5.7,,,L,Y,3,None,,,None,,,,,,,,,
N2-5V,N2,5,2987,PSME,40,,17.5,28.2,11.1,,,L,Y,3,None,,,None,,,,,,,,,
N2-5V,N2,5,2988,PSME,46,,17.0,26.2,10.3,,,L,Y,3,None,,,None,,,,,,,,,
N2-5V,N2,5,2989,TSHE,74,,15.0,33.8,13.3,,,L,Y,3,700,,,None,,,,NO BARK ABOVE 10 FEET,,,,,
N2-5V,N2,5,2990,TSHE,94,,14.5,33.5,13.2,,,L,Y,3,None,,,None,,,,,,,,,
N2-5V,N2,5,2991,TSHE,166,,10.0,19.6,7.7,,,L,Y,3,None,,,FK1,TGT,,,"TGT W/2992, FK1 W/DEAD SAPLING",,,,,
N2-5V,N2,5,2992,TSHE,166,,10.0,25.1,9.9,,,L,Y,3,None,,,None,,,,"W/2991, DBH INCLUDES SAPLING",,,,,
N2-5V,N2,5,2993,TSHE,166,,10.5,29.7,11.7,20.0,2.8,L,Y,2,None,,,None,,,,,,,,,
N2-5V,N2,5,2994,TSHE,188,,4.0,28.2,11.1,15.3,8.4,L,Y,3,None,,,None,,,,,,,,,
